 id|name|oper|city|st|zip_fixed|lat|lng|fy09|fy08|fy07|fy06|fy05|fy04|fy03|fy02|fy01|fy00|fy99|fy98|fy97|fy96|fy95|fy94|fy93|fy92|fy91|fy90|fy89|fy88|fy87|fy86|fy85|fy84|fy83|fy82|fy81 
779|COSTA MESA COLLEGE HOSP|Hospital|COSTA MESA|CA|92627|33.6496252|-117.9190418|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
780|SAN PATRICIO COUNTY JAIL||SINTON|TX||28.0366818|-97.5091611|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
782|CUBAN SXUL TRTMNT PGM||PUEBLO|CO||38.2544472|-104.6091409|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
783|ISLAND COUNTY JAIL||COUPEVILLE|WA||48.2198208|-122.6862804|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0
784|BALTIMORE CIT JAIL||BALTIMORE|MD||39.2903848|-76.6121893|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0
785|FRANKLIN COUNTY|County|PASCO|WA|99301|46.2395793|-119.1005657|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
789|FOSTER CARE, SAN DIEGO, CA||SAN DIEGO|CA||32.7153292|-117.1572551|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0
790|DALLAS COUNTY SHERIFF'S OFFICE|County|ADEL|IA|50003|41.6144325|-94.017453|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
791|FAULKNER COUNTY JAIL|County|CONWAY|AR|72034|35.0886963|-92.4421011|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
794|BALT CITY CENTRAL||BALTIMORE|MD||39.2903848|-76.6121893|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0
796|CHEROKEE CO JAIL GA||CANTON|GA||40.7989473|-81.378447|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
797|WASHINGTON COUNTY JAIL|County|AKRON|CO|80720|40.1605373|-103.2143843|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
799|BROWN COUNTY JAIL||NEW ULM|MN||44.309479|-94.467789|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
800|DADE CORRECTIONAL INST||FLORIDA CITY|FL||25.4478898|-80.4792237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0
801|CC FAMILY & YOUTH SERVICE|County|LAS VEGAS|NV|89101|36.1697096|-115.1236952|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
803|YOUTH AUTH. TRAINING CTR.||CAMARILLO|CA||34.2163937|-119.0376023|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0
804|FLORIDA DEPT OF CORR. COR||TALLAHASSEE|FL||30.4382559|-84.2807329|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0
806|ATASCOSA COUNTY JAIL|County|JOURDANTON|TX|78026|28.9180294|-98.5464068|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
808|KING COUNTY ADULT JAIL|County|SEATTLE|WA|98104|47.6011125|-122.3293984|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
809|YUMA HOLDROOM|Federal|YUMA|AZ|85365|32.6926512|-114.6276916|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
816|NORTH RICHLAND HILLS JAIL||N RICHLAND HILLS|TX||32.8342952|-97.2289029|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0
811|PALMETTO HOSPITAL|Hospital|HIALEAH|FL|33016|25.8921484|-80.3296664|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
813|CALIF. INST. FOR MEN/WEST||CHINO|CA||34.0122346|-117.688944|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0
805|CCA NORTHEAST OH CORRECTS|Corrections Corporation of America|YOUNGSTOWN|OH|44505|41.0997803|-80.6495194|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
795|ODESSA DETENTION CENTER|Community Education Centers|ODESSA|TX|79761|31.8590272|-102.3521148|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
775|BEAUMONT FED.CORR.CTR|Regional and Federal Facilities|BEAUMONT|TX|77720|30.04|-94.16|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
497|COCHISE CO JAIL BISBEE AZ||BISBEE|AZ||31.4481547|-109.9284084|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|4|6|1|2|1|1|1|0|0|0|0
814|PERRY COUNTY JAIL||PINCKNEYVILLE|IL||38.0803286|-89.3820321|0|0|0|0|0|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
815|CASA DE ESPERANZA|ORR|RICHMOND|VA|23294|37.6284406|-77.5447454|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
810|SARPY COUNTY JUVENILE|County|PAPILLION|NE||41.1544432|-96.0422378|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
818|GILLIAM YOUTH CENTER||DENVER|CO||39.7391536|-104.9847034|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
819|KENT CITY JAIL||KENT|WA||47.3809335|-122.2348431|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
820|BEST WESTERN DRAGON GATE INN|Hotel|LOS ANGELES|CA|90012|34.0649594|-118.2351192|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
822|WASHINGTON COUNTY JAIL||HILLSBORO|OR||45.5228939|-122.989827|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
824|TEXARKANA, AR POLICE DEPT.||TEXARKANA|AR||33.4417915|-94.0376881|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
825|CAMELLIA GARDEN MANOR||PINEVILLE|LA||31.3224044|-92.4343035|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
826|BRANCH CO, COLDWATER, MI||COLDWATER|MI||41.9403263|-85.0005215|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
827|OLMSTED CO. JAIL||ROCHESTER|MN||44.0216306|-92.4698992|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
830|MUSCATINE COUNTY JAIL||MUSCATINE|IA||41.424473|-91.0432051|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
831|BAY POINT SCHOOLS|ORR|CUTLER BAY|FL|33157|25.5783|-80.3377|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
832|SCHUYLER COUNTY JAIL||WATKINS GLEN|NY||42.3806287|-76.8732921|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0
834|FRONTIER COUNTY JAIL||CURTIS|NE||40.6300081|-100.5157004|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
835|DIXON CORRECTIONAL INST||JACKSON|LA||30.8374036|-91.2176087|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0
837|LA PAZ COUNTY ADULT DET. FAC.|County|PARKER|AZ|85344|34.1500162|-114.2891177|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
838|COOK COUNTY JAIL||CHICAGO|IL||41.8781136|-87.6297982|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
840|ADAMS COUNTY JAIL|County|BRIGHTON|CO|80601|39.9852617|-104.8205283|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
841|CLAY COUNTY JAIL|County|LIBERTY|MO|64068|39.2461138|-94.4191177|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
842|HUTCH. CORR. FACILITY||HUTCHINSON|KS||38.0608445|-97.9297743|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
844|CIBOLA COUNTY DET CTR|County|GRANTS|NM|87020|35.14726|-107.8514466|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845|MEDFORD SUB-OFFICE|Federal|MEDFORD|OR|97501|42.3265152|-122.8755949|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
847|MONROE COUNTY JAIL||WATERLOO|IL||38.3358857|-90.1498341|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
849|GREEN HAVEN,STORMVILLE,NY||STORMVILLE|NY||41.5703713|-73.7454088|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
850|CEDARS MEDICAL CENTER||MIAMI|FL||25.7889689|-80.2264393|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
851|CASCADE COUNTY JAIL, MT|County|GREAT FALLS|MT|59404|47.5002354|-111.3008083|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
854|AZ DEPT OF CORRECTIONS||PHOENIX|AZ||33.4483771|-112.0740373|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
821|RICHMOND CITY JAIL|City or Municipality|RICHMOND|VA|23219|37.5357794|-77.4386429|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0
829|BIG SPRING FED.CORR.INST.|Regional and Federal Facilities|BIG SPRING|TX|79720|32.2503979|-101.4787355|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
846|CAMP DODGE|Regional and Federal Facilities|JOHNSTON|IA|50131|41.6713889|-93.7058333|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
498|SUMTER COUNTY JAIL||BUSHNELL|FL||28.6649924|-82.1128629|0|0|0|0|0|0|0|3|8|2|4|3|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
858|CENTRAL MO CORR. CENTER||JEFFERSON CITY|MO||38.5767017|-92.1735164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0
860|WHATCOM COUNTY JAIL||BELLINGHAM|WA||48.7595529|-122.4882249|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
861|BANNOCK COUNTY JAIL|County|POCATELLO|ID|83205|42.87|-112.44|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
862|MARICOPA COUNTY JAIL|County|PHOENIX|AZ|85003|33.4522157|-112.0789355|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
863|KENNEBEC COUNTY JAIL||AUGUSTA|ME||44.3106241|-69.7794897|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
864|BLUE EARTH CO. JAIL, MN||MANKATO|MN||44.1635775|-93.9993996|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
866|TUSCOLA COUNTY JAIL||CARO|MI||43.4911322|-83.396897|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
867|WOOD COUNTY JAIL||BOWLING GREEN|OH||41.3747744|-83.6513229|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
868|MONTGOMERY COUNTY||DAYTON|OH||39.7589478|-84.1916069|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
871|MCKEAN COUNTY JAIL||SMETHPORT|PA||41.8111748|-78.4447413|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
873|DAYTON CORRECTIONAL INST.||DAYTON|OH||39.7589478|-84.1916069|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
874|SNJ HOLD ROOM|Federal|SAN JOSE|CA|95110|37.354611|-121.918866|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
876|MONT CO DEPT OF CORR||INDEPENDENCE|KS||37.2242358|-95.7083131|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
877|TAYCHEEDAH CORRECTIONAL FACILITY||FOND DU LAC|WI||43.7730448|-88.4470508|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0
878|GRANT COUNTY|County|EPHRATA|WA|98823|47.3176385|-119.5536491|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
879|RJ DONOVAN CORREC FAC|State|SAN DIEGO|CA|92104|32.7475752|-117.1323579|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
883|BUFFALO CITY JAIL||BUFFALO|NY||42.8864468|-78.8783689|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
884|OSWEGO COUNTY JAIL|County|OSWEGO|NY|13126|43.4553461|-76.5104973|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
886|SNOHOMISH COUNTY JAIL||EVERETT|WA||47.9789848|-122.2020794|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
887|BENTON CO JAIL|County|VINTON|IA|52349|42.1641667|-92.0261111|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
889|ALLEGAN CO. SHER. ALL.,MI||ALLEGAN|MI||42.5543473|-85.8486236|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
891|GRAHAM CO. JAIL - PHO|County|SAFFORD|AZ|85546|32.8339546|-109.70758|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
892|WASATCH COUNTY JAIL|County|HEBER CITY|UT|84032|40.5066667|-111.4122222|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
893|LAMOILLE JAIL/BURLINGTON||PORTLAND|MA||45.5234515|-122.6762071|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
895|CLACKAMAS CO JAIL||OREGON CITY|OR||45.3573429|-122.6067583|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
896|WELD COUNTY JAIL|County|GREELEY|CO|80631|40.4233142|-104.7091322|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
897|PIERCE COUNTY JAIL||ELLSWORTH|WI||44.7321897|-92.4874124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
898|COLUMBIA KENDAL HOSPITAL|Hospital|MIAMI|FL|33175|25.7357116|-80.3992652|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
880|WAUKEGAN CITY JAIL|City or Municipality|WAUKEGAN|IL|60085|42.3641878|-87.8647961|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
500|CATHOLIC HOME|ORR|MIAMI|FL|33157|25.6155611|-80.3547286|0|0|0|0|0|0|0|0|0|0|0|0|3|4|4|2|0|2|1|5|4|2|0|0|0|0|0|0|0
501|SFR HOLD ROOM|Federal|SAN FRANCISCO|CA|94111|37.7983181|-122.4000032|21|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
901|TRAVELERS & IMMIGRANT AID||CHICAGO|IL||41.8781136|-87.6297982|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
902|DETROIT POLICE 1ST PCT.||DETROIT|MI||42.331427|-83.0457538|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
903|TOOLE COUNTY|County|SHELBY|MT|59474|48.505533|-111.857551|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
904|ST. CLAIR COUNTY JAIL||OSCEOLA|MO||38.0466967|-93.7043764|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
906|LOGAN COUNTY JAIL|County|STERLING|CO|80751|40.6255415|-103.207709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
907|ST CLAIR COUNTY JAIL||BELLEVILLE|IL||38.5200504|-89.9839935|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
908|WEST VALLEY||RANCHO CUCAMONGA|CA||34.1063989|-117.5931084|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
909|PICAYUNE P.D., PICAYUNE, MS||PICAYUNE|MS||30.5254692|-89.6795084|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
911|CALIFORNIA STATE PRISON|State|CORCORAN|CA|93212|36.098007|-119.5604015|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
912|PULASKI COUNTY DETENTION CENTER|County|SOMERSET|KY|42503|37.0920222|-84.6041084|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
913|ADAMS CO JAIL, NEBRASKA||HASTINGS|NE||40.5891667|-98.3916667|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
914|PHILADELPHIA DETENTION CT||PHILADELPHIA|PA||39.952335|-75.163789|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
915|CECIL COUNTY DETENTION||ELKTON|MD||39.6067789|-75.8332718|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
917|JACKSON MEMORIAL HOSPITAL|Hospital|MIAMI|FL|33186|25.6653934|-80.3992652|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
918|MCSO MADISON FACILITY|County|PHOENIX|AZ|85003|33.4522157|-112.0789355|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
920|ANGEL'S FLIGHT|ORR|LOS ANGELES|CA|90057|34.0617061|-118.2789735|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
922|BENTON COUNTY JAIL||FOLEY|MN||45.6646892|-93.9097009|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
934|EL PASO SPC JUVENILE|Federal|EL PASO|TX|79925|31.7776561|-106.3640398|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
936|CACHE CO. JAIL|County|LOGAN|UT|84321|41.7354861|-111.834388|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
937|DOUGLAS COUNTY JAIL|County|CASTLE ROCK|CO|80104|39.3722121|-104.8560902|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
940|ECONOLODGE MOTEL|Hotel|TUKWILA|WA|98168|47.4826332|-122.2973219|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
942|WASCO STATE PRISON||WASCO|CA||35.5941238|-119.3409457|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
943|WILLIAMSON COUNTY JAIL|County|GEORGETOWN|TX|78626|30.6326942|-97.6772311|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
944|WEBB COUNTY JAIL|County|LAREDO|TX|78041|27.5676627|-99.4450439|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
945|RUTH DYKEMAN CHILD CENTER|ORR|SEATTLE|WA|98166|47.4595732|-122.3531419|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
939|OBRIEN CO JAIL, IOWA||PRIMGHAR|IA||43.0869215|-95.627232|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
8|HOUSTON CONTRACT DET.FAC.|Corrections Corporation of America|HOUSTON|TX|77032|29.9478352|-95.3207069|865|863|869|817|691|492|511|516|518|527|505|468|332|150|164|142|127|124|148|72|1|0|0|0|0|0|0|0|0
12|CORR.CORP.OF AMERICA - SAN DIEGO|Corrections Corporation of America|SAN DIEGO|CA|92173|32.5497444|-117.0382158|666|652|747|942|921|937|861|723|614|272|187|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
900|DENVER CITY PADF|City or Municipality|DENVER|CO|80201|39.75|-104.99|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
938|BEXAR COUNTY WACKENHUT ANNUAL DET.|Regional and Federal Facilities|SAN ANTONIO|TX|78207|29.4174949|-98.5226706|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
510|REEVES COUNTY JAIL|GEO Group, Inc|PECOS|TX|79772|31.4229124|-103.4932293|15|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
511|NH STATE PRISON, CONCORD|State|CONCORD|NH|03301|43.2086343|-71.5486562|0|0|2|0|0|0|2|4|7|2|1|3|3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
502|ONEIDA COUNTY JAIL|County|ORISKANY|NY|13424|43.1572918|-75.3326692|0|0|0|7|0|0|3|2|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
503|DENVER HOLD ROOM|Federal|DENVER|CO|80239|39.8086537|-104.8337879|23|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
507|KENTON COUNTY JAIL|County|COVINGTON|KY|41011|39.073028|-84.5274616|0|0|0|0|0|0|2|6|15|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
512|BUCKS CNTY JAIL, PA|County|DOYLESTOWN|PA|18901|40.3101063|-75.1298939|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|4|3|1|3|9|2|0|0|0|0|0
513|JACKSON CO JAIL|County|MEDFORD|OR|97501|42.3265152|-122.8755949|0|0|0|0|1|0|2|0|2|4|4|4|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
514|ALTERNATIVE HOUSE||EL PASO|TX||31.7587198|-106.4869314|0|0|0|0|0|0|0|0|0|0|8|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
520|SEATTLE FIELD OFFICE HOLD ROOM|Federal|SEATTLE|WA|98168|47.4826332|-122.2973219|11|10|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
522|GARFIELD COUNTY JAIL|County|GLENWOOD SPGS|CO|81601|39.6044937|-107.3375791|0|0|13|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
505|JENNINGS CITY JAIL|City or Municipality|JENNINGS|MO|63136|38.7192175|-90.2603903|0|0|0|0|0|0|0|2|5|5|2|4|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
509|WV REGIONAL JAIL & CORR.|City or Municipality|CHARLESTON|WV|15305|38.3498195|-81.6326234|0|0|8|2|3|1|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
508|BROOKLYN MDC|Regional and Federal Facilities|BROOKLYN|NY|11232|40.6560436|-74.0079781|0|0|0|0|0|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
